"","...1","...2","id","name","host_id","host_name","neighbourhood_group","neighbourhood","latitude","longitude","room_type","price","minimum_nights","number_of_reviews","last_review","reviews_per_month","calculated_host_listings_count","availability_365","number_of_reviews_ltm","license","days_since_last_review","...22","dist_from_subway_in_miles","dist_from_airport_in_miles"
"5581",5581,5581,6.68675e+17,"Private Suite Near Downtown",464139430,"Ruth",NA,"Shaw, Logan Circle",38.91100826,-77.01975277,"Private room",90,31,0,NA,NA,7,342,0,NA,-1,NA,0.207657699412817,4.18108377085014
"5582",5582,5582,6.63083e+17,"Dcstays Cozy modern apt.Heart of G-Town. King bed",21570891,"Marsh",NA,"Georgetown, Burleith/Hillandale",38.90751776,-77.06342928,"Entire home/apt",139,1,11,"9/7/2022",5.69,11,160,11,"Exempt",42,NA,0.858123075827537,4.07377181334159
"5583",5583,5583,6.63735e+17,"Dcstays Heart of Georgetown 2-Bedroom Apt. with Peloton",21570891,"Marsh",NA,"Georgetown, Burleith/Hillandale",38.9079024,-77.06251739,"Entire home/apt",157,1,6,"9/5/2022",4.29,11,142,6,"Exempt",44,NA,0.832475510094708,4.08189467254667
"5584",5584,5584,6.68711e+17,"Historic charm with a modernized twist in DC.",468874157,"Sharnice",NA,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.86871959,-76.94611531,"Entire home/apt",177,1,0,NA,NA,1,359,0,"Hosted License: 5007242201002282
Unhosted License: 5007262201002283",-1,NA,1.32297956522674,5.13016981728518
"5585",5585,5585,6.84121e+17,"Luxury 3 bedroom  condo w/ (1) parking space",376678366,"Nesha",NA,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",38.95183727,-77.00948738,"Entire home/apt",118,4,7,"9/13/2022",5.25,1,131,7,"Exempt",36,NA,0.397600083904188,7.05212822969816
"5586",5586,5586,6.6378e+17,"Dcstays Modern and Comfortable 2-Bedroom Apt. with Peloton",21570891,"Marsh",NA,"Georgetown, Burleith/Hillandale",38.90728975,-77.06460107,"Entire home/apt",178,1,22,"9/8/2022",9.85,11,137,22,"Exempt",41,NA,0.852605252092581,4.08159532563728
"5587",5587,5587,6.84431e+17,"Shaw Studio w/ Gym, W/D & Roof, nr U St",107434423,"Blueground",NA,"Howard University, Le Droit Park, Cardozo/Shaw",38.91536386,-77.02399131,"Entire home/apt",199,32,0,NA,NA,235,0,0,NA,-1,NA,0.172271402264705,4.42888532120946
"5588",5588,5588,6.64006e+17,"Lovely 2 bedroom apartment in great DC location",443409377,"Mary",NA,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",38.86531094,-77.01316512,"Entire home/apt",200,1,1,"8/16/2022",1,1,365,1,"Exempt",64,NA,0.805628827856623,1.62019551669051
"5589",5589,5589,6.84495e+17,"Supreme Court Stay.... just a stroll to the steps.",395909309,"Paul",NA,"Capitol Hill, Lincoln Park",38.89075025,-76.99983859,"Entire home/apt",485,3,0,NA,NA,5,257,0,"Unhosted License: 5007262201001341",-1,NA,0.471360784274199,3.37416003604366
"5590",5590,5590,6.64454e+17,"Lovely 1-bedroom basement apartment  in NW DC",467819769,"Brandon",NA,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.9306539,-77.07166706,"Entire home/apt",85,1,1,"8/21/2022",1,1,72,1,"Exempt",59,NA,0.796171501871837,5.72878078835825
"5591",5591,5591,6.69039e+17,"⭐️ Private, Entire DC Townhouse w/ Free Parking | 4BR/3.5BA ⭐️",3532124,"District Cottage",NA,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92538771,-77.02536649,"Entire home/apt",380,3,1,"8/27/2022",1,4,38,1,"Hosted License: 5007242201001785",53,NA,0.427540874485106,5.10147155416207
"5592",5592,5592,6.645e+17,"Bright 2 BR 2BA Georgetown Burleith Town House",341879343,"Brian",NA,"Georgetown, Burleith/Hillandale",38.9163151,-77.074558,"Entire home/apt",155,2,6,"8/18/2022",3.05,1,40,6,"Hosted License: 5007242201002006
Unhosted License: 5007262201002007",62,NA,1.35197413250747,4.86651429362202
"5593",5593,5593,6.64591e+17,"Steps to 18th&U! New AdamsMorgan/Kalorama Classic!",208752845,"Janine",NA,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92176207,-77.0396337,"Entire home/apt",396,2,9,"9/11/2022",5.09,2,321,9,"Hosted License: 5007242201001949",38,NA,0.570627349446911,4.80784583609799
"5594",5594,5594,6.69477e+17,"Chic 2-Bedroom Apartment with Free Parking",292627688,"Tammy",NA,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",38.85755975,-76.95625701,"Entire home/apt",180,2,3,"9/12/2022",3,1,362,3,"Exempt",37,NA,0.431290928983443,4.46255310019129
"5595",5595,5595,6.69554e+17,"Luxury 1 bedroom suite w/floor to ceiling windows.",203402467,"Jay",NA,"Howard University, Le Droit Park, Cardozo/Shaw",38.91777157,-77.02178006,"Entire home/apt",154,1,5,"8/28/2022",5,1,344,5,"Exempt",52,NA,0.295887165607458,4.61392467461851
"5596",5596,5596,6.84632e+17,"Treetop House- Red Line-Nat'l Zoo- NIH- Downtown!",80553903,"Victoria",NA,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",38.93378669,-77.05425138,"Entire home/apt",375,3,0,NA,NA,2,41,0,"Hosted License: 5007242201001664
Unhosted License: 5007262201001665",-1,NA,0.217966105386407,5.70839531657112
"5597",5597,5597,6.84839e+17,"Dcstays Modern and Comfortable 2-Bedroom Apt. King Bed",21570891,"Marsh",NA,"Georgetown, Burleith/Hillandale",38.9093162,-77.06412072,"Entire home/apt",160,1,10,"9/9/2022",7.89,11,122,10,"Exempt",40,NA,0.96128120890785,4.20327724031568
"5598",5598,5598,6.84879e+17,"Shaw Secret Garden Townhome",452896472,"Frank",NA,"Shaw, Logan Circle",38.91237014,-77.02063307,"Entire home/apt",123,2,3,"9/10/2022",3,1,131,3,"Hosted License: 5007242201002147",39,NA,0.103948330639943,4.26172865805158
"5599",5599,5599,6.64866e+17,"A house in a beautiful setting",467731058,"Hilda",NA,"Near Southeast, Navy Yard",38.87701,-76.98349,"Entire home/apt",147,16,0,NA,NA,1,365,0,"Hosted License: 5007242100078405",-1,NA,0.31378184499633,3.42258326075226
"5600",5600,5600,6.69723e+17,"Luxury 3BR+Parking in Heart of DC | Steps to Metro",81116693,"Brian",NA,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.92428879,-77.03097623,"Entire home/apt",245,1,1,"9/14/2022",1,1,38,1,"Hosted License: 5007242201001840
Unhosted License: 5007262201001841",35,NA,0.260117999861793,4.99452503870607
"5601",5601,5601,6.65111e+17,"Luxury Pied a terre Downtown Metro Center",442961192,"Ecoplad",NA,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.89816537,-77.02037646,"Entire home/apt",120,3,1,"8/31/2022",1,2,319,1,"Hosted License: 5007242201001844",49,NA,0.0848642735206971,3.31621478287536
"5602",5602,5602,6.6973e+17,"NEW Cozy 1-BR in historic townhouse in Georgetown",5527210,"Bruno",NA,"Georgetown, Burleith/Hillandale",38.9058429,-77.0583011,"Entire home/apt",130,2,0,NA,NA,1,285,0,"Hosted License: 5007242201002288",-1,NA,0.563420697164224,3.87514924286976
"5603",5603,5603,6.85361e+17,"Modern Room in Kingman Park Apartment",294545484,"June",NA,"Union Station, Stanton Park, Kingman Park",38.8958815,-76.98244808,"Private room",93,91,0,NA,NA,63,363,0,NA,-1,NA,0.696725512030983,4.26916856626611
"5604",5604,5604,6.85363e+17,"Modern Room in Mount Vernon Square Apartment",294545484,"June",NA,"Shaw, Logan Circle",38.9064754,-77.02093766,"Private room",123,91,0,NA,NA,63,362,0,NA,-1,NA,0.0534961757322811,3.86187879892684
"5605",5605,5605,6.85432e+17,"Unfurnished Room in Petworth Apartment",294545484,"June",NA,"Brightwood Park, Crestwood, Petworth",38.94118394,-77.03537045,"Private room",80,91,0,NA,NA,63,362,0,NA,-1,NA,0.699518719312997,6.14810431735358
"5606",5606,5606,6.65321e+17,"Modern Condo with private rooftop terrace",468053618,"Quam",NA,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90396527,-76.98276096,"Entire home/apt",131,2,1,"8/26/2022",1,1,172,1,"Unhosted License: 5007262201002136",54,NA,1.12624442845526,4.66949318638033
"5607",5607,5607,6.85913e+17,"H St 2BR w/ Gym, W/D & Lounge, nr Union Station",107434423,"Blueground",NA,"Union Station, Stanton Park, Kingman Park",38.9014437,-77.0009674,"Entire home/apt",172,32,0,NA,NA,235,284,0,NA,-1,NA,0.401060964863714,3.95143777198763
"5608",5608,5608,6.69794e+17,"Cheerful ☆ MONTHLY ☆  6 BR Townhome ☆ Near Metro",437910733,"Danny",NA,"Brightwood Park, Crestwood, Petworth",38.94281,-77.02128,"Entire home/apt",325,31,0,NA,NA,2,0,0,"Exempt",-1,NA,0.389073161333055,6.32284997213056
"5609",5609,5609,6.65725e+17,"Modern Studio Suite in NE DC",364182158,"Peter",NA,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.9262224,-77.0073945,"Entire home/apt",99,2,9,"9/11/2022",4.5,1,67,9,"Hosted License: 5007242201000804",38,NA,0.719524235321423,5.37540497489539
"5610",5610,5610,6.86221e+17,"★ Modern Stylish & Comfy 2BR Apt FREE Parking GYM★",192557889,"Rumon",NA,"Sheridan, Barry Farm, Buena Vista",38.86260428,-76.99503608,"Entire home/apt",118,1,10,"9/12/2022",7.69,1,347,10,"Hosted License: 0000000000000000",37,NA,0.031278647698857,2.43944719280327
"5611",5611,5611,6.6599e+17,"Lovely two bedroom apartmnt 15 min frm center City",390256204,"Collin",NA,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90728528,-76.98508699,"Entire home/apt",159,1,7,"8/1/2022",3.09,11,0,7,"Exempt",79,NA,0.979457336625837,4.76975002326652
"5612",5612,5612,6.66078e+17,"Georgetown charming one bedroom",141344806,"Mia",NA,"Georgetown, Burleith/Hillandale",38.90708273,-77.05791858,"Entire home/apt",145,10,0,NA,NA,3,350,0,"Exempt",-1,NA,0.606259737490141,3.95120423841688
"5613",5613,5613,6.86897e+17,"Modern Chic Basement Studio Suite",4907279,"Nicholas",NA,"Brookland, Brentwood, Langdon",38.91872243,-76.98878848,"Entire home/apt",150,2,2,"8/26/2022",2,1,266,2,"Hosted License: 5007242201001579",54,NA,0.422630566584794,5.31629492881837
"5614",5614,5614,6.70172e+17,"Sojourn | Grand Victorian | Modern Flair | Capitol",39930655,"Team",NA,"Capitol Hill, Lincoln Park",38.88768169,-76.99822238,"Entire home/apt",282,91,0,NA,NA,156,77,0,NA,-1,NA,0.242931462180965,3.26696729378107
"5615",5615,5615,6.66164e+17,"Luxury Cherry Blossm Suite-2br Apt  15min frm DTWN",390256204,"Collin",NA,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90843412,-76.98510954,"Entire home/apt",100,1,2,"8/7/2022",1.15,11,5,2,"Exempt",73,NA,0.982887917952029,4.832536902698
"5616",5616,5616,6.7037e+17,"Apartment Northeast DC in front of Union Market",93349083,"Khoki",NA,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90799393,-76.99827849,"Entire home/apt",108,5,3,"9/3/2022",2.57,1,69,3,"Exempt",46,NA,0.267541343930092,4.41657927475999
"5617",5617,5617,6.86989e+17,"Eco-friendly suite near Congress Heights Metro",117958576,"Janine",NA,"Douglas, Shipley Terrace",38.84673177,-76.98374586,"Entire home/apt",78,1,9,"9/12/2022",8.18,1,15,9,"Hosted License: 5007242201000854",37,NA,0.270547533132465,2.96892917455061
"5618",5618,5618,6.91993e+17,"Sonder Europa | Two-Bedroom Apartment w/ Balcony",219493221,"Sonder (D.C.)",NA,"Near Southeast, Navy Yard",38.87813133,-76.99418647,"Entire home/apt",284,2,3,"8/26/2022",3,37,348,3,"Exempt",54,NA,0.459254334083627,2.97825930957149
"5619",5619,5619,6.87667e+17,"Walk to Metro in 3 Mins, 2 BR Basement Level Apt",459392781,"Chris",NA,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.90500569,-77.01945244,"Entire home/apt",124,1,0,NA,NA,3,49,0,"Hosted License: 5673445699827126
Unhosted License: 5032789457123344",-1,NA,0.167213496561665,3.78396842577467
"5620",5620,5620,6.92107e+17,"NEW! Pet-Friendly DC House ~ 3 Mi to Capitol Hill",126630924,"Evolve",NA,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",38.87097938,-76.96168603,"Entire home/apt",106,31,0,NA,NA,1,278,0,NA,-1,NA,1.37354854316079,4.34984130327676
"5621",5621,5621,6.87945e+17,"Luxury 1BR Apt in NW, Petworth DC",49510866,"Travelux Rentals",NA,"Brightwood Park, Crestwood, Petworth",38.94455639,-77.01703718,"Entire home/apt",120,2,3,"8/25/2022",2.73,1,248,3,"Hosted License: 5007242201002186",55,NA,0.603365759573787,6.47845254018972
"5622",5622,5622,6.88206e+17,"Upper room/share bathroom/peace house/low ceiling",4254411,"Carole",NA,"Georgetown, Burleith/Hillandale",38.9115412,-77.0686672,"Private room",47,2,8,"9/12/2022",8,4,6,8,"Exempt",37,NA,1.0802176800958,4.43635238206413
"5623",5623,5623,6.92439e+17,"GWU Long Term Studio",44203219,"Hayk",NA,"West End, Foggy Bottom, GWU",38.90387773,-77.05109423,"Entire home/apt",155,31,0,NA,NA,10,285,0,NA,-1,NA,0.223333080152198,3.6467793130953
"5624",5624,5624,6.88212e+17,"Peaceful",38294216,"Rachel",NA,"Congress Heights, Bellevue, Washington Highlands",38.82659857,-76.99557859,"Private room",55,31,0,NA,NA,3,337,0,NA,-1,NA,1.37099384926685,2.89562557095456
"5625",5625,5625,6.70489e+17,"Charming 2-Bedroom in Vibrant Neighborhood",465622456,"David",NA,"Kalorama Heights, Adams Morgan, Lanier Heights",38.9228094,-77.03877931,"Entire home/apt",124,31,0,NA,NA,3,309,0,NA,-1,NA,0.486086921844633,4.87930646272281
"5626",5626,5626,6.92561e+17,"big 3br dupont circle home parking outdoor space!!",395909309,"Paul",NA,"Dupont Circle, Connecticut Avenue/K Street",38.91546663,-77.04288446,"Entire home/apt",359,31,0,NA,NA,5,319,0,NA,-1,NA,0.405436436770188,4.38146178922018
"5627",5627,5627,6.88213e+17,"Studio apartment with king size bed and parking",48430258,"Kamile",NA,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.9255586,-77.10254893,"Entire home/apt",121,31,0,NA,NA,1,98,0,NA,-1,NA,2.03869966298021,6.18297886382633
"5628",5628,5628,6.92595e+17,"Private Sunny Room In 7-bedroom House",294545484,"June",NA,"Brightwood Park, Crestwood, Petworth",38.94159934,-77.03519136,"Private room",62,91,0,NA,NA,63,363,0,NA,-1,NA,0.70166122628068,6.17696966166081
"5629",5629,5629,6.92732e+17,"Cozy Room in Downtown DC",464139430,"Ruth",NA,"Shaw, Logan Circle",38.91094,-77.01935,"Private room",75,31,0,NA,NA,7,329,0,NA,-1,NA,0.224559917052557,4.18171862406015
"5630",5630,5630,6.88611e+17,"Lovely 1 Bed room Free parking and WIFI in DC",454194572,"Yonas",NA,"Congress Heights, Bellevue, Washington Highlands",38.8475729,-77.0025794,"Entire home/apt",96,1,2,"9/5/2022",2,2,360,2,"Exempt",44,NA,0.779156051126053,1.94269866224065
"5631",5631,5631,6.88622e+17,"THE ROSE GARDEN! CENTRAL LOCATION UNION STATION!",187176491,"Edmee Marie",NA,"Union Station, Stanton Park, Kingman Park",38.90147354,-76.98765418,"Entire home/apt",160,1,1,"8/28/2022",1,4,341,1,"Exempt",52,NA,0.922389363013209,4.36712510146284
"5632",5632,5632,6.93405e+17,"Private Bedroom with Free Parking in DC (1)",111464268,"Lara",NA,"North Michigan Park, Michigan Park, University Heights",38.9436598,-76.98253166,"Private room",74,3,0,NA,NA,3,131,0,"Hosted License: 5007262041680038",-1,NA,0.973990058587252,6.99890783259911
"5633",5633,5633,6.93446e+17,"THE EXPERIENCE",177481753,"Micah",NA,"Brookland, Brentwood, Langdon",38.9247988,-76.9757824,"Entire home/apt",67,1,2,"9/5/2022",2,2,168,2,"Hosted License: 5007242201002015
Unhosted License: 5007242201002015",44,NA,1.13027436356734,6.0490054131
"5634",5634,5634,6.88633e+17,"WASHINGTON DC DISTRICT EXPLORER!",187176491,"Edmee Marie",NA,"Union Station, Stanton Park, Kingman Park",38.89970856,-76.9883502,"Entire home/apt",170,1,0,NA,NA,4,343,0,"Exempt",-1,NA,0.946879899546344,4.24860048791823
"5635",5635,5635,6.93472e+17,"Private BD in a DC Townhouse Free St. Parking (2)",111464268,"Lara",NA,"North Michigan Park, Michigan Park, University Heights",38.94247,-76.98236,"Private room",65,2,0,NA,NA,3,340,0,"Hosted License: 5007262041680038",-1,NA,0.921673534435869,6.92897492775506
"5636",5636,5636,6.94276e+17,"Luxury 2-Bedroom Condo in Capitol Hill East",115176562,"Sina",NA,"Ivy City, Arboretum, Trinidad, Carver Langston",38.90528785,-76.97602855,"Entire home/apt",220,2,0,NA,NA,1,325,0,"Unhosted License: 5007262201002211",-1,NA,1.28270974994666,4.98055852405446
"5637",5637,5637,6.88637e+17,"THE ART COLLECTOR! WASHINGTON DC CENTRALLY LOCATED",187176491,"Edmee Marie",NA,"Union Station, Stanton Park, Kingman Park",38.89841225,-76.9892169,"Entire home/apt",188,1,0,NA,NA,4,311,0,"Exempt",-1,NA,0.959842861949195,4.14948065451766
"5638",5638,5638,6.70892e+17,"The Efficiency you dont want to miss!",429389318,"Delwin",NA,"Takoma, Brightwood, Manor Park",38.96322,-77.0113873,"Entire home/apt",543,1,0,NA,NA,2,90,0,"Hosted License: 5007242201001834",-1,NA,0.93076761438917,7.80068859055096
"5639",5639,5639,6.94713e+17,"Marine Barracks-SE-DC-Renovated 3 Beds + 1.5 Baths",475268455,"Laura",NA,"Capitol Hill, Lincoln Park",38.87931726,-76.99469648,"Entire home/apt",299,3,1,"9/5/2022",1,2,343,1,"Hosted License: 5007242000000000",44,NA,0.373463086295778,3.00651760829728
"5640",5640,5640,6.71165e+17,"Charming studio in vibrant neighborhood.",465622456,"David",NA,"Kalorama Heights, Adams Morgan, Lanier Heights",38.92433605,-77.04002231,"Entire home/apt",85,31,0,NA,NA,3,242,0,NA,-1,NA,0.474240653395826,4.985904202337
"5641",5641,5641,6.94934e+17,"Classy 1-BR Flat Nestled Between Dupont & Logan",402065431,"Lucas",NA,"Shaw, Logan Circle",38.91047,-77.03431,"Entire home/apt",167,2,5,"9/11/2022",5,2,230,5,"Hosted License: 5007242201001955",38,NA,0.500785485855023,4.0317734410269
"5642",5642,5642,6.71285e+17,"Lovely 2 bedrooms condo in Washington DC.",258607172,"Renelson",NA,"Congress Heights, Bellevue, Washington Highlands",38.83389725,-76.99744321,"Entire home/apt",128,1,1,"9/13/2022",1,1,347,1,"Exempt",36,NA,0.947120044590779,2.53141963222924
"5643",5643,5643,6.88638e+17,"Chic H ST Loft! Tonal Gym, $0 Clean Fee, Projector",16547546,"Omar",NA,"Union Station, Stanton Park, Kingman Park",38.89867614,-76.98124395,"Entire home/apt",186,1,1,"9/11/2022",1,1,334,1,"Hosted License: 5007242201002237",38,NA,0.855773699714939,4.45297777575088
"5644",5644,5644,6.94942e+17,"Experience Revel | Upscale Studio | Gym w Yoga",30283594,"Global Luxury Suites",NA,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,"Entire home/apt",225,1,0,NA,NA,29,349,0,"Hosted License: 2200553000000000",-1,NA,0.277346408053883,3.95902400634708
"5645",5645,5645,6.88639e+17,"THE LONDONER FLAT! WASHINGTON DC!",187176491,"Edmee Marie",NA,"Union Station, Stanton Park, Kingman Park",38.89950221,-76.98790434,"Entire home/apt",160,1,1,"8/30/2022",1,4,346,1,"Exempt",50,NA,0.975066979173867,4.25312104684285
"5646",5646,5646,6.8887e+17,"Unfurnished Room in Kingman Park Apartment",294545484,"June",NA,"Union Station, Stanton Park, Kingman Park",38.8957332,-76.98058001,"Private room",60,91,0,NA,NA,63,354,0,NA,-1,NA,0.650636267424004,4.33472583318551
"5647",5647,5647,6.89188e+17,"★Colorful & Charming DC Oasis ~ Patio ~ Workspace★",360941391,"Ron",NA,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",38.89224588,-76.91815348,"Entire home/apt",136,1,5,"9/11/2022",5,2,341,5,"Hosted License: 5007242201002086
Unhosted License: 5007262201002087",38,NA,0.395647573349391,6.27568280048337
"5648",5648,5648,6.71802e+17,"NEW! Adorable Walkable Studio w/ Fire Pit Access!",122382567,"Evolve",NA,"Takoma, Brightwood, Manor Park",38.96604195,-77.02218428,"Entire home/apt",71,2,0,NA,NA,20,343,0,"Hosted License: 5007242201000724",-1,NA,0.726746205293274,7.90748746490211
"5649",5649,5649,6.94942e+17,"Gorgeous Studio | Pet-Friendly | Upscale Amenities",30283594,"Global Luxury Suites",NA,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,"Entire home/apt",225,1,0,NA,NA,29,349,0,"Hosted License: 2200553000000000",-1,NA,0.277346408053883,3.95902400634708
"5650",5650,5650,6.94942e+17,"Brand New 1st Street 1BR | Gym + Business Center",30283594,"Global Luxury Suites",NA,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,"Entire home/apt",237,1,0,NA,NA,29,349,0,"Hosted License: 2200553000000000",-1,NA,0.277346408053883,3.95902400634708
"5651",5651,5651,6.8953e+17,"Mount Vernon 1BR w/ Gym, Roof & W/D, near Metro",107434423,"Blueground",NA,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",38.9034401,-77.0159861,"Entire home/apt",135,32,0,NA,NA,235,294,0,NA,-1,NA,0.384486658936795,3.73554290455002
"5652",5652,5652,6.94942e+17,"Modern, New NoMa 1BR | Business Traveler Friendly",30283594,"Global Luxury Suites",NA,"Union Station, Stanton Park, Kingman Park",38.9034,-77.00522,"Entire home/apt",237,1,0,NA,NA,29,349,0,"Hosted License: 2200553000000000",-1,NA,0.277346408053883,3.95902400634708
"5653",5653,5653,6.89649e+17,"Brand New Spacious Condo In Downtown DC",386682302,"Bezejouh",NA,"Brookland, Brentwood, Langdon",38.9304001,-76.97403544,"Entire home/apt",121,1,12,"9/12/2022",12,1,346,12,"Hosted License: 6847275937657365",37,NA,1.13613185722669,6.42427193299542
